學年度,階段,學號,宿舍,房號
103,第一志願,0111279,女二舍,522
103,第一志願, 0119011,女二舍,522
103,第一志願, 0219023,女二舍,522
103,第一志願, 0219029,女二舍,522
103,第一志願,0215303,女二舍,523
103,第一志願, 0215314,女二舍,523
103,第一志願, 0215315,女二舍,523
103,第一志願, 0215333,女二舍,523
103,第一志願,0215411,女二舍,524
103,第一志願, 0215425,女二舍,524
103,第一志願, 0215433,女二舍,524
103,第一志願, 0215439,女二舍,524
103,第一志願,0210706,女二舍,534
103,第一志願, 0210726,女二舍,534
103,第一志願, 0210790,女二舍,534
103,第一志願, 0210882,女二舍,534
103,第一志願,0213403,女二舍,553
103,第一志願, 0213404,女二舍,553
103,第一志願, 0213410,女二舍,553
103,第一志願, 0213415,女二舍,553
103,第一志願,0219016,女二舍,554
103,第一志願, 0219018,女二舍,554
103,第一志願, 0219032,女二舍,554
103,第一志願, 0219044,女二舍,554
103,第一志願,0210024,女二舍,563
103,第一志願, 0212202,女二舍,563
103,第一志願, 0212213,女二舍,563
103,第一志願, 0212251,女二舍,563
103,第一志願,0213216,女二舍,571
103,第一志願, 0213219,女二舍,571
103,第一志願, 0213220,女二舍,571
103,第一志願, 0213229,女二舍,571
103,第一志願,0211001,女二舍,573
103,第一志願, 0211003,女二舍,573
103,第一志願, 0211027,女二舍,573
103,第一志願, 0211036,女二舍,573
103,第一志願,0210110,女二舍,582
103,第一志願, 0210169,女二舍,582
103,第一志願, 0210178,女二舍,582
103,第一志願, 0210188,女二舍,582
103,第一志願,0113104,女二舍,612
103,第一志願, 0113205,女二舍,612
103,第一志願, 0119049,女二舍,612
103,第一志願, 0119050,女二舍,612
103,第一志願,0213213,女二舍,621
103,第一志願, 0213222,女二舍,621
103,第一志願, 0213242,女二舍,621
103,第一志願, 0213253,女二舍,621
103,第一志願,0219001,女二舍,633
103,第一志願, 0219002,女二舍,633
103,第一志願, 0219010,女二舍,633
103,第一志願, 0219026,女二舍,633
103,第一志願,0213215,女二舍,641
103,第一志願, 0213221,女二舍,641
103,第一志願, 0213228,女二舍,641
103,第一志願, 0213233,女二舍,641
103,第一志願,0213323,女二舍,642
103,第一志願, 0213326,女二舍,642
103,第一志願, 0213341,女二舍,642
103,第一志願, 0213364,女二舍,642
103,第一志願,0119039,女二舍,663
103,第一志願, 0219014,女二舍,663
103,第一志願, 0219040,女二舍,663
103,第一志願, 0219046,女二舍,663
103,第一志願,0213230,女二舍,671
103,第一志願, 0215324,女二舍,671
103,第一志願, 0215325,女二舍,671
103,第一志願, 0215348,女二舍,671
103,第一志願,0113359,女二舍,672
103,第一志願, 0213308,女二舍,672
103,第一志願, 0213351,女二舍,672
103,第一志願, 0213353,女二舍,672
103,第一志願,0213303,女二舍,673
103,第一志願, 0215330,女二舍,673
103,第一志願, 0215336,女二舍,673
103,第一志願, 0215338,女二舍,673
103,第一志願,0213309,女二舍,674
103,第一志願, 0213317,女二舍,674
103,第一志願, 0213329,女二舍,674
103,第一志願, 0213331,女二舍,674
103,第一志願,0216205,女二舍,681
103,第一志願, 0216216,女二舍,681
103,第一志願, 0216309,女二舍,681
103,第一志願, 0216322,女二舍,681
103,第一志願,0213318,女二舍,684
103,第一志願, 0213322,女二舍,684
103,第一志願, 0213325,女二舍,684
103,第一志願, 0213343,女二舍,684
103,第一志願,0211205,女二舍,711
103,第一志願, 0211233,女二舍,711
103,第一志願, 0213117,女二舍,711
103,第一志願, 0213143,女二舍,711
103,第一志願,0219041,女二舍,712
103,第一志願, 0219042,女二舍,712
103,第一志願, 0219043,女二舍,712
103,第一志願, 0219049,女二舍,712
103,第一志願,0210759,女二舍,713
103,第一志願, 0210795,女二舍,713
103,第一志願, 0210835,女二舍,713
103,第一志願, 0211092,女二舍,713
103,第一志願,0219006,女二舍,731
103,第一志願, 0219009,女二舍,731
103,第一志願, 0219019,女二舍,731
103,第一志願, 0219038,女二舍,731
103,第一志願,0213103,女二舍,734
103,第一志願, 0213110,女二舍,734
103,第一志願, 0213122,女二舍,734
103,第一志願, 0213148,女二舍,734
103,第一志願,0112111,女二舍,741
103,第一志願, 0212001,女二舍,741
103,第一志願, 0212019,女二舍,741
103,第一志願, 0212127,女二舍,741
103,第一志願,0211517,女二舍,742
103,第一志願, 0211541,女二舍,742
103,第一志願, 0211626,女二舍,742
103,第一志願, 0213420,女二舍,742
103,第一志願,0215316,女二舍,752
103,第一志願, 0215327,女二舍,752
103,第一志願, 0215335,女二舍,752
103,第一志願, 0215349,女二舍,752
103,第一志願,0215402,女二舍,753
103,第一志願, 0215403,女二舍,753
103,第一志願, 0215404,女二舍,753
103,第一志願, 0215432,女二舍,753
103,第一志願,0115315,女二舍,754
103,第一志願, 0115318,女二舍,754
103,第一志願, 0115321,女二舍,754
103,第一志願, 0117061,女二舍,754
103,第一志願,0216077,女二舍,771
103,第一志願, 0216225,女二舍,771
103,第一志願, 0216227,女二舍,771
103,第一志願, 0216310,女二舍,771
103,第一志願,0215307,女二舍,772
103,第一志願, 0215313,女二舍,772
103,第一志願, 0215326,女二舍,772
103,第一志願, 0215342,女二舍,772
103,第一志願,0213124,女二舍,774
103,第一志願, 0213126,女二舍,774
103,第一志願, 0213128,女二舍,774
103,第一志願, 0213141,女二舍,774
103,第一志願,0211105,女二舍,813
103,第一志願, 0212217,女二舍,813
103,第一志願, 0212246,女二舍,813
103,第一志願, 0212260,女二舍,813
103,第一志願,0211267,女二舍,821
103,第一志願, 0211271,女二舍,821
103,第一志願, 0211273,女二舍,821
103,第一志願, 0211285,女二舍,821
103,第一志願,0213101,女二舍,832
103,第一志願, 0213104,女二舍,832
103,第一志願, 0213113,女二舍,832
103,第一志願, 0213146,女二舍,832
103,第一志願,0210002,女二舍,834
103,第一志願, 0210014,女二舍,834
103,第一志願, 0211014,女二舍,834
103,第一志願, 0211016,女二舍,834
103,第一志願,0215302,女二舍,841
103,第一志願, 0215318,女二舍,841
103,第一志願, 0215346,女二舍,841
103,第一志願, 0215347,女二舍,841
103,第一志願,0212504,女二舍,851
103,第一志願, 0212509,女二舍,851
103,第一志願, 0212528,女二舍,851
103,第一志願, 0212556,女二舍,851
103,第一志願,0210523,女二舍,852
103,第一志願, 0211084,女二舍,852
103,第一志願, 0212254,女二舍,852
103,第一志願, 0215419,女二舍,852
103,第一志願,0216054,女二舍,863
103,第一志願, 0216061,女二舍,863
103,第一志願, 0216219,女二舍,863
103,第一志願, 0216220,女二舍,863
103,第一志願,0212208,女二舍,864
103,第一志願, 0212210,女二舍,864
103,第一志願, 0212233,女二舍,864
103,第一志願, 0212240,女二舍,864
103,第一志願,0211618,女二舍,871
103,第一志願, 0211627,女二舍,871
103,第一志願, 0213111,女二舍,871
103,第一志願, 0213123,女二舍,871
103,第一志願,0219015,女二舍,873
103,第一志願, 0219024,女二舍,873
103,第一志願, 0219035,女二舍,873
103,第一志願, 0219045,女二舍,873
103,第一志願,0211244,女二舍,881
103,第一志願, 0211260,女二舍,881
103,第一志願, 0219027,女二舍,881
103,第一志願, 0219036,女二舍,881
103,第一志願,0215417,女二舍,912
103,第一志願, 0219004,女二舍,912
103,第一志願, 0219013,女二舍,912
103,第一志願, 0219030,女二舍,912
103,第一志願,0213250,女二舍,922
103,第一志願, 0215401,女二舍,922
103,第一志願, 0215415,女二舍,922
103,第一志願, 0215435,女二舍,922
103,第一志願,0212557,女二舍,923
103,第一志願, 0219050,女二舍,923
103,第一志願, 0219052,女二舍,923
103,第一志願, 0219053,女二舍,923
103,第一志願,0212505,女二舍,933
103,第一志願, 0212521,女二舍,933
103,第一志願, 0212522,女二舍,933
103,第一志願, 0215337,女二舍,933
103,第一志願,0010737,女二舍,943
103,第一志願, 0010794,女二舍,943
103,第一志願, 0010814,女二舍,943
103,第一志願, 0010836,女二舍,943
103,第一志願,0213112,女二舍,944
103,第一志願, 0213116,女二舍,944
103,第一志願, 0213134,女二舍,944
103,第一志願, 0213155,女二舍,944
103,第一志願,0210758,女二舍,952
103,第一志願, 0210762,女二舍,952
103,第一志願, 0210801,女二舍,952
103,第一志願, 0210802,女二舍,952
103,第一志願,0011111,女二舍,954
103,第一志願, 0015354,女二舍,954
103,第一志願, 0015355,女二舍,954
103,第一志願, 0015356,女二舍,954
103,第一志願,0216043,女二舍,962
103,第一志願, 0216206,女二舍,962
103,第一志願, 0216226,女二舍,962
103,第一志願, 0216317,女二舍,962
103,第一志願,0210714,女二舍,964
103,第一志願, 0210736,女二舍,964
103,第一志願, 0210775,女二舍,964
103,第一志願, 0210811,女二舍,964
103,第一志願,0115407,女二舍,971
103,第一志願, 0115422,女二舍,971
103,第一志願, 0115434,女二舍,971
103,第一志願, 0119030,女二舍,971
103,第一志願,0210179,女二舍,973
103,第一志願, 0216016,女二舍,973
103,第一志願, 0216081,女二舍,973
103,第一志願, 0216319,女二舍,973
103,第一志願,0215405,女二舍,981
103,第一志願, 0215410,女二舍,981
103,第一志願, 0215426,女二舍,981
103,第一志願, 0215438,女二舍,981
103,第一志願,0216045,女二舍,011
103,第一志願, 0216073,女二舍,011
103,第一志願, 0216229,女二舍,011
103,第一志願, 0216240,女二舍,011
103,第一志願,0210727,女二舍,012
103,第一志願, 0210737,女二舍,012
103,第一志願, 0210803,女二舍,012
103,第一志願, 0210820,女二舍,012
103,第一志願,0212510,女二舍,014
103,第一志願, 0212525,女二舍,014
103,第一志願, 0212533,女二舍,014
103,第一志願, 0212555,女二舍,014
103,第一志願,0211262,女二舍,021
103,第一志願, 0219011,女二舍,021
103,第一志願, 0219025,女二舍,021
103,第一志願, 0219039,女二舍,021
103,第一志願,0213133,女二舍,022
103,第一志願, 0213138,女二舍,022
103,第一志願, 0213142,女二舍,022
103,第一志願, 0213436,女二舍,022
103,第一志願,0115408,女二舍,032
103,第一志願, 0115428,女二舍,032
103,第一志願, 0115432,女二舍,032
103,第一志願, 0115436,女二舍,032
103,第一志願,0210121,女二舍,042
103,第一志願, 0210125,女二舍,042
103,第一志願, 0210147,女二舍,042
103,第一志願, 0210174,女二舍,042
103,第一志願,0216019,女二舍,043
103,第一志願, 0216089,女二舍,043
103,第一志願, 0216232,女二舍,043
103,第一志願, 0216335,女二舍,043
103,第一志願,0217012,女二舍,052
103,第一志願, 0217013,女二舍,052
103,第一志願, 0217019,女二舍,052
103,第一志願, 0217033,女二舍,052
103,第一志願,0215308,女二舍,061
103,第一志願, 0215323,女二舍,061
103,第一志願, 0215334,女二舍,061
103,第一志願, 0215351,女二舍,061
103,第一志願,0211006,女二舍,071
103,第一志願, 0211056,女二舍,071
103,第一志願, 0211065,女二舍,071
103,第一志願, 0211090,女二舍,071
103,第一志願,0215437,女二舍,072
103,第一志願, 0215441,女二舍,072
103,第一志願, 0215442,女二舍,072
103,第一志願, 0215444,女二舍,072
103,第一志願,0210719,女二舍,073
103,第一志願, 0211039,女二舍,073
103,第一志願, 0212226,女二舍,073
103,第一志願, 0213206,女二舍,073
103,第一志願,0110522,女二舍,081
103,第一志願, 0111055,女二舍,081
103,第一志願, 0112508,女二舍,081
103,第一志願, 0115427,女二舍,081
103,第二志願,0111502,十宿舍,101
103,第二志願, 0111505,十宿舍,101
103,第二志願, 0111539,十宿舍,101
103,第二志願, 0111543,十宿舍,101
103,第二志願,0216031,十宿舍,103
103,第二志願, 0216099,十宿舍,103
103,第二志願, 0216204,十宿舍,103
103,第二志願, 0216236,十宿舍,103
103,第一志願,0011255,十宿舍,105
103,第一志願, 0011519,十宿舍,105
103,第一志願, 0013230,十宿舍,105
103,第一志願,0113101,十宿舍,107
103,第一志願, 0113113,十宿舍,107
103,第一志願, 0113121,十宿舍,107
103,第二志願,0213402,十宿舍,108
103,第二志願, 0213433,十宿舍,108
103,第二志願, 0213437,十宿舍,108
103,第二志願,0211207,十宿舍,109
103,第二志願, 0211284,十宿舍,109
103,第二志願, 0211289,十宿舍,109
103,第二志願,0211504,十宿舍,110
103,第二志願, 0211554,十宿舍,110
103,第二志願, 0215431,十宿舍,110
103,第二志願,0112250,十宿舍,111
103,第二志願, 0217035,十宿舍,111
103,第二志願, 0217036,十宿舍,111
103,第一志願,0013109,女二舍,335
103,第一志願, 0013128,女二舍,335
103,第一志願,0012515,女二舍,365
103,第一志願, 0012531,女二舍,365
103,第一志願,0111274,女二舍,435
103,第一志願, 9923159,女二舍,435
103,第一志願,0111203,女二舍,445
103,第一志願, 0111265,女二舍,445
103,第一志願,0112033,女二舍,485
103,第一志願, 0112101,女二舍,485
103,第一志願,0219033,女二舍,555
103,第一志願, 0219047,女二舍,555
103,第一志願,0010142,女二舍,565
103,第一志願, 0010145,女二舍,565
103,第一志願,0019008,女二舍,575
103,第一志願, 0019018,女二舍,575
103,第一志願,0215304,女二舍,615
103,第一志願, 0215341,女二舍,615
103,第一志願,0213434,女二舍,665
103,第一志願, 0213435,女二舍,665
103,第一志願,0019005,女二舍,725
103,第一志願, 0019052,女二舍,725
103,第一志願,0213225,女二舍,815
103,第一志願, 0213319,女二舍,815
103,第一志願,0115341,女二舍,875
103,第一志願, 0115351,女二舍,875
103,第一志願,0011234,女二舍,915
103,第一志願, 0011248,女二舍,915
103,第一志願,0215317,女二舍,945
103,第一志願, 0215328,女二舍,945
103,第一志願,0217025,女二舍,955
103,第一志願, 0217051,女二舍,955
103,第一志願,0213214,女二舍,065
103,第一志願, 0213218,女二舍,065
103,第二志願,0011253,十宿舍,112
103,第二志願, 0011258,十宿舍,112
103,第二志願,0210537,十宿舍,112
103,第二志願, 0211558,十宿舍,112
103,第二志願,0111296,十宿舍,113
103,第二志願, 0113254,十宿舍,113
103,第二志願,0012524,十宿舍,113
103,第二志願, 0012536,十宿舍,113
103,第二志願,0213407,十宿舍,114
103,第二志願, 0213417,十宿舍,114
103,第二志願,0011257,十宿舍,114
103,第二志願, 0011521,十宿舍,114
103,第一志願,0112229,十宿舍,105
103,第一志願,0016046,十宿舍,107
103,第二志願,0010819,十宿舍,108
103,第二志願,0013115,十宿舍,109
103,第二志願,0210807,十宿舍,110
103,第二志願,0017026,十宿舍,111
103,第二志願,0019039,十宿舍,115
103,第二志願,0110891,十宿舍,115
103,第二志願,0010809,十宿舍,115
103,第二志願,0210818,十宿舍,115
103,第二志願,0211066,十宿舍,116
103,第二志願,0013132,十宿舍,116
103,第二志願,0012202,十宿舍,116
103,第二志願,0211231,十宿舍,116
