學年度,階段,學號,宿舍,房號
105,第一志願,0415304,女二舍,612
105,第一志願, 0415315,女二舍,612
105,第一志願, 0415340,女二舍,612
105,第一志願, 0415352,女二舍,612
105,第一志願,0415406,女二舍,614
105,第一志願, 0415409,女二舍,614
105,第一志願, 0415411,女二舍,614
105,第一志願, 0415437,女二舍,614
105,第一志願,0411034,女二舍,631
105,第一志願, 0411213,女二舍,631
105,第一志願, 0411601,女二舍,631
105,第一志願, 0412208,女二舍,631
105,第一志願,0410163,女二舍,643
105,第一志願, 0410183,女二舍,643
105,第一志願, 0410516,女二舍,643
105,第一志願, 0410854,女二舍,643
105,第一志願,0419007,女二舍,644
105,第一志願, 0419013,女二舍,644
105,第一志願, 0419025,女二舍,644
105,第一志願, 0419056,女二舍,644
105,第一志願,0415319,女二舍,652
105,第一志願, 0415330,女二舍,652
105,第一志願, 0415331,女二舍,652
105,第一志願, 0415346,女二舍,652
105,第一志願,0413103,女二舍,654
105,第一志願, 0413110,女二舍,654
105,第一志願, 0413121,女二舍,654
105,第一志願, 0413128,女二舍,654
105,第一志願,0412015,女二舍,661
105,第一志願, 0415414,女二舍,661
105,第一志願, 0419020,女二舍,661
105,第一志願, 0419033,女二舍,661
105,第一志願,0413207,女二舍,664
105,第一志願, 0413213,女二舍,664
105,第一志願, 0413226,女二舍,664
105,第一志願, 0413252,女二舍,664
105,第一志願,0415302,女二舍,671
105,第一志願, 0415305,女二舍,671
105,第一志願, 0415310,女二舍,671
105,第一志願, 0415313,女二舍,671
105,第一志願,0410115,女二舍,712
105,第一志願, 0410132,女二舍,712
105,第一志願, 0410137,女二舍,712
105,第一志願, 0410156,女二舍,712
105,第一志願,0410105,女二舍,721
105,第一志願, 0410117,女二舍,721
105,第一志願, 0410118,女二舍,721
105,第一志願, 0410143,女二舍,721
105,第一志願,0412521,女二舍,722
105,第一志願, 0412537,女二舍,722
105,第一志願, 0412550,女二舍,722
105,第一志願, 0412555,女二舍,722
105,第一志願,0415410,女二舍,724
105,第一志願, 0415415,女二舍,724
105,第一志願, 0415425,女二舍,724
105,第一志願, 0415433,女二舍,724
105,第一志願,0413240,女二舍,731
105,第一志願, 0413456,女二舍,731
105,第一志願, 0413460,女二舍,731
105,第一志願, 0413461,女二舍,731
105,第一志願,0412020,女二舍,733
105,第一志願, 0412029,女二舍,733
105,第一志願, 0412115,女二舍,733
105,第一志願, 0412128,女二舍,733
105,第一志願,0419004,女二舍,734
105,第一志願, 0419029,女二舍,734
105,第一志願, 0419035,女二舍,734
105,第一志願, 0419040,女二舍,734
105,第一志願,0410008,女二舍,741
105,第一志願, 0413303,女二舍,741
105,第一志願, 0413324,女二舍,741
105,第一志願, 0413331,女二舍,741
105,第一志願,0413420,女二舍,742
105,第一志願, 0413463,女二舍,742
105,第一志願, 0413467,女二舍,742
105,第一志願, 0413468,女二舍,742
105,第一志願,0415405,女二舍,754
105,第一志願, 0415413,女二舍,754
105,第一志願, 0415422,女二舍,754
105,第一志願, 0415431,女二舍,754
105,第一志願,0311206,女二舍,763
105,第一志願, 0311230,女二舍,763
105,第一志願, 0311240,女二舍,763
105,第一志願, 0311263,女二舍,763
105,第一志願,0313155,女二舍,764
105,第一志願, 0413133,女二舍,764
105,第一志願, 0413142,女二舍,764
105,第一志願, 0419002,女二舍,764
105,第一志願,0415427,女二舍,773
105,第一志願, 0415428,女二舍,773
105,第一志願, 0415435,女二舍,773
105,第一志願, 0415438,女二舍,773
105,第一志願,0312213,女二舍,781
105,第一志願, 0312217,女二舍,781
105,第一志願, 0312256,女二舍,781
105,第一志願, 0412209,女二舍,781
105,第一志願,0411606,女二舍,784
105,第一志願, 0413119,女二舍,784
105,第一志願, 0413126,女二舍,784
105,第一志願, 0413144,女二舍,784
105,第一志願,0411011,女二舍,812
105,第一志願, 0411041,女二舍,812
105,第一志願, 0411064,女二舍,812
105,第一志願, 0411108,女二舍,812
105,第一志願,0416086,女二舍,822
105,第一志願, 0416203,女二舍,822
105,第一志願, 0416218,女二舍,822
105,第一志願, 0416314,女二舍,822
105,第一志願,0412202,女二舍,823
105,第一志願, 0412206,女二舍,823
105,第一志願, 0412210,女二舍,823
105,第一志願, 0412214,女二舍,823
105,第一志願,0412508,女二舍,824
105,第一志願, 0412510,女二舍,824
105,第一志願, 0416045,女二舍,824
105,第一志願, 0416201,女二舍,824
105,第一志願,0417012,女二舍,831
105,第一志願, 0417027,女二舍,831
105,第一志願, 0417058,女二舍,831
105,第一志願, 0417079,女二舍,831
105,第一志願,0419005,女二舍,841
105,第一志願, 0419039,女二舍,841
105,第一志願, 0419048,女二舍,841
105,第一志願, 0419054,女二舍,841
105,第一志願,0417001,女二舍,843
105,第一志願, 0417008,女二舍,843
105,第一志願, 0417009,女二舍,843
105,第一志願, 0417026,女二舍,843
105,第一志願,0415401,女二舍,853
105,第一志願, 0415407,女二舍,853
105,第一志願, 0415429,女二舍,853
105,第一志願, 0415441,女二舍,853
105,第一志願,0412504,女二舍,854
105,第一志願, 0412518,女二舍,854
105,第一志願, 0412526,女二舍,854
105,第一志願, 0412531,女二舍,854
105,第一志願,0413203,女二舍,862
105,第一志願, 0413211,女二舍,862
105,第一志願, 0413219,女二舍,862
105,第一志願, 0413222,女二舍,862
105,第一志願,0413304,女二舍,872
105,第一志願, 0413310,女二舍,872
105,第一志願, 0413335,女二舍,872
105,第一志願, 0413339,女二舍,872
105,第一志願,0411278,女二舍,873
105,第一志願, 0412512,女二舍,873
105,第一志願, 0412522,女二舍,873
105,第一志願, 0413230,女二舍,873
105,第一志願,0419006,女二舍,883
105,第一志願, 0419008,女二舍,883
105,第一志願, 0419011,女二舍,883
105,第一志願, 0419018,女二舍,883
105,第一志願,0411202,女二舍,884
105,第一志願, 0413205,女二舍,884
105,第一志願, 0413236,女二舍,884
105,第一志願, 0413239,女二舍,884
105,第一志願,0419017,女二舍,911
105,第一志願, 0419027,女二舍,911
105,第一志願, 0419028,女二舍,911
105,第一志願, 0419041,女二舍,911
105,第一志願,0417028,女二舍,913
105,第一志願, 0417037,女二舍,913
105,第一志願, 0417065,女二舍,913
105,第一志願, 0417072,女二舍,913
105,第一志願,0410503,女二舍,914
105,第一志願, 0413409,女二舍,914
105,第一志願, 0413412,女二舍,914
105,第一志願, 0413415,女二舍,914
105,第一志願,0413407,女二舍,921
105,第一志願, 0413413,女二舍,921
105,第一志願, 0413414,女二舍,921
105,第一志願, 0413416,女二舍,921
105,第一志願,0417006,女二舍,924
105,第一志願, 0417010,女二舍,924
105,第一志願, 0417017,女二舍,924
105,第一志願, 0417087,女二舍,924
105,第一志願,0410507,女二舍,931
105,第一志願, 0410512,女二舍,931
105,第一志願, 0410515,女二舍,931
105,第一志願, 0410525,女二舍,931
105,第一志願,0412013,女二舍,941
105,第一志願, 0412021,女二舍,941
105,第一志願, 0412102,女二舍,941
105,第一志願, 0412123,女二舍,941
105,第一志願,0416021,女二舍,942
105,第一志願, 0416219,女二舍,942
105,第一志願, 0416230,女二舍,942
105,第一志願, 0416248,女二舍,942
105,第一志願,0419014,女二舍,951
105,第一志願, 0419026,女二舍,951
105,第一志願, 0419031,女二舍,951
105,第一志願, 0419047,女二舍,951
105,第一志願,0417016,女二舍,963
105,第一志願, 0417018,女二舍,963
105,第一志願, 0417044,女二舍,963
105,第一志願, 0417068,女二舍,963
105,第一志願,0416039,女二舍,971
105,第一志願, 0416209,女二舍,971
105,第一志願, 0416210,女二舍,971
105,第一志願, 0416246,女二舍,971
105,第一志願,0317015,女二舍,972
105,第一志願, 0417003,女二舍,972
105,第一志願, 0417004,女二舍,972
105,第一志願, 0417021,女二舍,972
105,第一志願,0413105,女二舍,982
105,第一志願, 0413111,女二舍,982
105,第一志願, 0413132,女二舍,982
105,第一志願, 0413152,女二舍,982
105,第一志願,0412261,女二舍,022
105,第一志願, 0416012,女二舍,022
105,第一志願, 0416044,女二舍,022
105,第一志願, 0416105,女二舍,022
105,第一志願,0419016,女二舍,023
105,第一志願, 0419030,女二舍,023
105,第一志願, 0419042,女二舍,023
105,第一志願, 0419050,女二舍,023
105,第一志願,0416011,女二舍,024
105,第一志願, 0416089,女二舍,024
105,第一志願, 0416207,女二舍,024
105,第一志願, 0416227,女二舍,024
105,第一志願,0211207,十宿舍,101
105,第一志願, 0211284,十宿舍,101
105,第一志願, 0211289,十宿舍,101
105,第一志願,0415327,女二舍,031
105,第一志願, 0415332,女二舍,031
105,第一志願, 0415339,女二舍,031
105,第一志願,0319001,女二舍,032
105,第一志願, 0319009,女二舍,032
105,第一志願, 0319034,女二舍,032
105,第一志願,0416004,女二舍,033
105,第一志願, 0416043,女二舍,033
105,第一志願, 0416111,女二舍,033
105,第一志願,0213103,女二舍,063
105,第一志願, 0213110,女二舍,063
105,第一志願, 0213148,女二舍,063
105,第一志願,0410702,女二舍,064
105,第一志願, 0410756,女二舍,064
105,第一志願, 0410867,女二舍,064
105,第一志願,0416102,女二舍,072
105,第一志願, 0416104,女二舍,072
105,第一志願, 0417089,女二舍,072
105,第一志願,0310748,女二舍,081
105,第一志願, 0310763,女二舍,081
105,第一志願, 0310830,女二舍,081
105,第二志願,0413358,十宿舍,105
105,第二志願, 0415338,十宿舍,105
105,第二志願, 0415344,十宿舍,105
105,第二志願,0212001,十宿舍,106
105,第二志願, 0212019,十宿舍,106
105,第二志願, 0212127,十宿舍,106
105,第二志願,0411008,十宿舍,107
105,第二志願, 0411017,十宿舍,107
105,第二志願, 0411086,十宿舍,107
105,第二志願,0311539,十宿舍,108
105,第二志願, 0311558,十宿舍,108
105,第二志願, 0316107,十宿舍,108
105,第二志願,0410116,十宿舍,109
105,第二志願, 0410138,十宿舍,109
105,第二志願, 0410174,十宿舍,109
105,第一志願,0312504,女二舍,365
105,第一志願, 0312540,女二舍,365
105,第一志願,0319026,女二舍,415
105,第一志願, 0319030,女二舍,415
105,第一志願,0410845,女二舍,465
105,第一志願, 0410878,女二舍,465
105,第一志願,0310890,女二舍,485
105,第一志願, 0317077,女二舍,485
105,第一志願,0415309,女二舍,525
105,第一志願, 0415342,女二舍,525
105,第一志願,0312121,女二舍,545
105,第一志願, 0315404,女二舍,545
105,第一志願,0413301,女二舍,635
105,第一志願, 0413367,女二舍,635
105,第一志願,0415426,女二舍,645
105,第一志願, 0415432,女二舍,645
105,第一志願,0312018,女二舍,655
105,第一志願, 0312103,女二舍,655
105,第一志願,0312023,女二舍,675
105,第一志願, 0312108,女二舍,675
105,第一志願,0313403,女二舍,715
105,第一志願, 0315342,女二舍,715
105,第一志願,0316054,女二舍,735
105,第一志願, 0316088,女二舍,735
105,第一志願,0310007,女二舍,755
105,第一志願, 0310008,女二舍,755
105,第一志願,0219042,女二舍,775
105,第一志願, 0219043,女二舍,775
105,第一志願,0410737,女二舍,835
105,第一志願, 0410882,女二舍,835
105,第一志願,0316230,女二舍,855
105,第一志願, 0316337,女二舍,855
105,第一志願,0312013,女二舍,885
105,第一志願, 0411252,女二舍,885
105,第一志願,0219040,女二舍,915
105,第一志願, 0313355,女二舍,915
105,第一志願,0419003,女二舍,935
105,第一志願, 0419044,女二舍,935
105,第一志願,0315345,女二舍,965
105,第一志願, 0315350,女二舍,965
105,第一志願,0215311,女二舍,975
105,第一志願, 0315357,女二舍,975
105,第一志願,0410016,女二舍,025
105,第一志願, 0410025,女二舍,025
105,第二志願,0412010,十宿舍,111
105,第二志願, 0412125,十宿舍,111
105,第二志願,0416251,十宿舍,111
105,第二志願, 0416326,十宿舍,111
105,第二志願,0219024,十宿舍,112
105,第二志願, 0219035,十宿舍,112
105,第一志願,0212135,十宿舍,101
105,第一志願,0415317,女二舍,031
105,第一志願,0412004,女二舍,032
105,第一志願,0417002,女二舍,033
