學年度,階段,學號,宿舍,房號
104,第一志願, 0317066,女二舍,782
104,第一志願, 0317069,女二舍,782
104,第一志願,0319022,女二舍,783
104,第一志願, 0319040,女二舍,783
104,第一志願, 0319044,女二舍,783
104,第一志願, 0319052,女二舍,783
104,第一志願,0315305,女二舍,811
104,第一志願, 0315306,女二舍,811
104,第一志願, 0315313,女二舍,811
104,第一志願, 0315333,女二舍,811
104,第一志願,0217025,女二舍,814
104,第一志願, 0217036,女二舍,814
104,第一志願, 0217051,女二舍,814
104,第一志願, 0217060,女二舍,814
104,第一志願,0316201,女二舍,833
104,第一志願, 0316205,女二舍,833
104,第一志願, 0316238,女二舍,833
104,第一志願, 0316248,女二舍,833
104,第一志願,0313227,女二舍,842
104,第一志願, 0313247,女二舍,842
104,第一志願, 0313248,女二舍,842
104,第一志願, 0313249,女二舍,842
104,第一志願,0313303,女二舍,843
104,第一志願, 0313308,女二舍,843
104,第一志願, 0313326,女二舍,843
104,第一志願, 0313362,女二舍,843
104,第一志願,0313412,女二舍,844
104,第一志願, 0313453,女二舍,844
104,第一志願, 0313461,女二舍,844
104,第一志願, 0313464,女二舍,844
104,第一志願,0313129,女二舍,861
104,第一志願, 0313131,女二舍,861
104,第一志願, 0313137,女二舍,861
104,第一志願, 0313138,女二舍,861
104,第一志願,0310724,女二舍,874
104,第一志願, 0310728,女二舍,874
104,第一志願, 0310732,女二舍,874
104,第一志願, 0310836,女二舍,874
104,第一志願,0313307,女二舍,882
104,第一志願, 0313310,女二舍,882
104,第一志願, 0313329,女二舍,882
104,第一志願, 0313460,女二舍,882
104,第一志願,0312201,女二舍,932
104,第一志願, 0312207,女二舍,932
104,第一志願, 0312212,女二舍,932
104,第一志願, 0312252,女二舍,932
104,第一志願,0313117,女二舍,934
104,第一志願, 0313143,女二舍,934
104,第一志願, 0313145,女二舍,934
104,第一志願, 0313149,女二舍,934
104,第一志願,0319011,女二舍,943
104,第一志願, 0319027,女二舍,943
104,第一志願, 0319029,女二舍,943
104,第一志願, 0319032,女二舍,943
104,第一志願,0110840,女二舍,953
104,第一志願, 0211262,女二舍,953
104,第一志願, 0219011,女二舍,953
104,第一志願, 0219025,女二舍,953
104,第一志願,0310107,女二舍,974
104,第一志願, 0310124,女二舍,974
104,第一志願, 0310159,女二舍,974
104,第一志願, 0310165,女二舍,974
104,第一志願,0311003,女二舍,983
104,第一志願, 0311010,女二舍,983
104,第一志願, 0311040,女二舍,983
104,第一志願, 0311083,女二舍,983
104,第一志願,0213441,女二舍,984
104,第一志願, 0213443,女二舍,984
104,第一志願, 0213451,女二舍,984
104,第一志願, 0213452,女二舍,984
104,第一志願,0315405,女二舍,013
104,第一志願, 0315422,女二舍,013
104,第一志願, 0315426,女二舍,013
104,第一志願, 0315427,女二舍,013
104,第一志願,0310705,女二舍,021
104,第一志願, 0310710,女二舍,021
104,第一志願, 0310826,女二舍,021
104,第一志願, 0310850,女二舍,021
104,第一志願,0311201,女二舍,041
104,第一志願, 0311226,女二舍,041
104,第一志願, 0311242,女二舍,041
104,第一志願, 0311268,女二舍,041
104,第一志願,0310103,女二舍,044
104,第一志願, 0310115,女二舍,044
104,第一志願, 0310184,女二舍,044
104,第一志願, 0311252,女二舍,044
104,第一志願,0310117,女二舍,051
104,第一志願, 0310164,女二舍,051
104,第一志願, 0311112,女二舍,051
104,第一志願, 0316249,女二舍,051
104,第一志願,0312508,女二舍,053
104,第一志願, 0312531,女二舍,053
104,第一志願, 0312541,女二舍,053
104,第一志願, 0312553,女二舍,053
104,第一志願,0316035,女二舍,054
104,第一志願, 0316220,女二舍,054
104,第一志願, 0316225,女二舍,054
104,第一志願, 0316245,女二舍,054
104,第一志願,0313105,女二舍,062
104,第一志願, 0313114,女二舍,062
104,第一志願, 0313118,女二舍,062
104,第一志願, 0313134,女二舍,062
104,第一志願,0315429,女二舍,074
104,第一志願, 0315432,女二舍,074
104,第一志願, 0319047,女二舍,074
104,第一志願, 0319048,女二舍,074
104,第一志願,0313410,女二舍,082
104,第一志願, 0313451,女二舍,082
104,第一志願, 0313452,女二舍,082
104,第一志願, 0313466,女二舍,082
104,第一志願,0317005,女二舍,083
104,第一志願, 0317007,女二舍,083
104,第一志願, 0317044,女二舍,083
104,第一志願, 0317046,女二舍,083
104,第一志願,0313108,女二舍,084
104,第一志願, 0313115,女二舍,084
104,第一志願, 0313128,女二舍,084
104,第一志願, 0313139,女二舍,084
104,第二志願,0313101,十宿舍,105
104,第二志願, 0313120,十宿舍,105
104,第二志願, 0313146,十宿舍,105
104,第二志願, 0316096,十宿舍,105
104,第二志願,0312018,十宿舍,106
104,第二志願, 0312023,十宿舍,106
104,第二志願, 0312103,十宿舍,106
104,第二志願, 0312108,十宿舍,106
104,第二志願,0313215,十宿舍,107
104,第二志願, 0313216,十宿舍,107
104,第二志願, 0313223,十宿舍,107
104,第二志願, 0313242,十宿舍,107
104,第二志願,0312013,十宿舍,108
104,第二志願, 0312121,十宿舍,108
104,第二志願, 0312133,十宿舍,108
104,第二志願, 0315404,十宿舍,108
104,第二志願,0311073,十宿舍,109
104,第二志願, 0311211,十宿舍,109
104,第二志願, 0311229,十宿舍,109
104,第二志願, 0311240,十宿舍,109
104,第二志願,0311206,十宿舍,111
104,第二志願, 0311230,十宿舍,111
104,第二志願, 0311253,十宿舍,111
104,第二志願, 0311263,十宿舍,111
104,第二志願,0310748,十宿舍,112
104,第二志願, 0310763,十宿舍,112
104,第二志願, 0310830,十宿舍,112
104,第二志願, 0310837,十宿舍,112
104,第二志願,0319001,十宿舍,113
104,第二志願, 0319010,十宿舍,113
104,第二志願, 0319017,十宿舍,113
104,第二志願, 0319034,十宿舍,113
104,第二志願,0315403,十宿舍,114
104,第二志願, 0315415,十宿舍,114
104,第二志願, 0315417,十宿舍,114
104,第二志願, 0315437,十宿舍,114
104,第二志願,0312213,十宿舍,115
104,第二志願, 0312217,十宿舍,115
104,第二志願, 0312256,十宿舍,115
104,第二志願, 0313355,十宿舍,115
104,第二志願,0312504,十宿舍,116
104,第二志願, 0312513,十宿舍,116
104,第二志願, 0312540,十宿舍,116
104,第二志願, 0312551,十宿舍,116
104,第一志願,0310507,女二舍,315
104,第一志願, 0310509,女二舍,315
104,第一志願, 0315316,女二舍,315
104,第一志願, 0315334,女二舍,315
104,第一志願,0311501,女二舍,335
104,第一志願, 0311505,女二舍,335
104,第一志願, 0311510,女二舍,335
104,第一志願,0112242(Ｘ),女二舍,085
104,第一志願, 0119016,女二舍,085
104,第一志願, 0119022,女二舍,085
104,第一志願, 0119042,女二舍,085
104,第一志願,0215311,女二舍,455
104,第一志願, 0315315,女二舍,455
104,第一志願, 0315354,女二舍,455
104,第二志願,0211207,女二舍,465
104,第二志願, 0211284,女二舍,465
104,第二志願, 0211289,女二舍,465
104,第二志願,0313403,女二舍,535
104,第二志願, 0315342,女二舍,535
104,第二志願, 0315345,女二舍,535
104,第一志願,0111027,女二舍,545
104,第一志願, 0111045,女二舍,545
104,第一志願,0315311,女二舍,565
104,第一志願, 0315344,女二舍,565
104,第一志願,0312124,女二舍,575
104,第一志願, 0312127,女二舍,575
104,第一志願,0313317,女二舍,585
104,第一志願, 0313319,女二舍,585
104,第一志願,0119025,女二舍,625
104,第一志願, 0311063,女二舍,625
104,第一志願,0115325,女二舍,635
104,第一志願, 0115327,女二舍,635
104,第一志願,0111013,女二舍,645
104,第一志願, 0111092,女二舍,645
104,第一志願,0113145,女二舍,675
104,第一志願, 0115335,女二舍,675
104,第一志願,0313330,女二舍,685
104,第一志願, 0313468,女二舍,685
104,第一志願,0119007,女二舍,715
104,第一志願, 0119029,女二舍,715
104,第一志願,0311511,女二舍,725
104,第一志願, 0311557,女二舍,725
104,第一志願,0210002,女二舍,855
104,第一志願, 0210014,女二舍,855
104,第一志願,0111265,女二舍,915
104,第一志願, 0111279,女二舍,915
104,第一志願,0311603,女二舍,925
104,第一志願, 0311613,女二舍,925
104,第一志願,0010819,女二舍,535
104,第一志願,0317051,女二舍,955
104,第一志願,0211236,女二舍,955
104,第一志願,0213256,女二舍,035
104,第一志願,0315319,女二舍,035
104,第二志願,0211066,女二舍,045
104,第二志願,0112229,女二舍,045
104,第二志願,0212135,女二舍,075
104,第二志願,0315320,女二舍,085
